,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,INGLES,PERFIL,NOME,MATRICULA
18511,0,0,0,0,5.5,6.2,8.2,5.8,14,3,1,1.0,HUMANAS,NONE,3413251
18512,1,1,1,1,0.0,0.0,0.0,0.0,4,5,5,1.0,DIFICULDADE,NONE,3413251
18513,0,0,0,0,6.3,5.3,6.1,4.9,4,5,6,0.0,DIFICULDADE,NONE,3413251
18514,0,0,0,0,6.0,4.7,5.4,5.9,17,5,4,1.0,EXATAS,NONE,3413251
18515,0,0,0,0,5.6,5.0,6.2,5.599999999999999,17,5,4,1.0,EXATAS,NONE,3413251
18516,1,1,1,1,0.0,0.0,0.0,0.0,4,1,7,1.0,DIFICULDADE,NONE,3413251
18517,0,0,0,0,6.9,7.4,5.7,6.666666666666667,9,1,6,1.0,EXATAS,NONE,3413251
18518,0,0,0,0,6.4,6.0,5.2,5.7,6,2,3,0.0,EXATAS,NONE,3413251
18519,0,0,0,0,6.5,4.9,5.3,6.8,10,7,2,1.0,EXATAS,NONE,3413251
18520,0,0,0,0,7.1,7.3,7.5,6.7,5,5,3,1.0,HUMANAS,NONE,3413251
18521,0,0,0,0,6.3,4.7,6.1,6.5,23,5,1,1.0,EXATAS,NONE,3413251
18522,0,0,0,0,6.2,5.8,5.2,5.733333333333333,4,1,6,0.0,EXATAS,NONE,3413251
18523,0,0,0,0,5.7,5.0,5.1,5.1,2,3,4,0.0,EXATAS,NONE,3413251
18524,0,0,0,0,5.7,5.2,6.3,5.1,16,5,3,1.0,EXATAS,NONE,3413251
18525,1,1,3,1,0.0,0.0,0.0,0.0,2,0,8,1.0,DIFICULDADE,NONE,3413251
18526,1,1,1,1,0.0,0.0,0.0,0.0,2,1,6,1.0,DIFICULDADE,NONE,3413251
18527,0,0,0,0,5.7,5.9,6.0,5.866666666666667,4,7,3,0.0,EXATAS,NONE,3413251
18528,0,0,0,0,5.9,5.2,7.4,5.7,3,5,6,1.0,HUMANAS,NONE,3413251
18529,0,0,0,0,7.3,7.2,7.8,5.4,10,2,1,1.0,HUMANAS,NONE,3413251
18530,0,0,0,0,5.3,7.1,8.5,6.3,21,7,1,1.0,HUMANAS,NONE,3413251
18531,0,0,0,0,6.6,7.4,4.8,6.2,5,0,5,1.0,EXATAS,NONE,3413251
18532,0,0,0,0,7.0,7.7,5.8,5.5,2,3,5,1.0,EXATAS,NONE,3413251
18533,0,0,0,0,6.7,6.9,6.2,6.2,3,3,3,1.0,EXATAS,NONE,3413251
18534,0,0,0,0,6.5,6.7,6.9,5.3,2,5,3,0.0,HUMANAS,NONE,3413251
18535,0,0,0,0,6.0,4.7,5.4,6.3,3,2,6,1.0,EXATAS,NONE,3413251
18536,0,0,1,1,4.6,5.1,0.0,0.0,4,5,8,0.0,DIFICULDADE,NONE,3413251
18537,0,0,0,0,7.0,6.9,6.6,6.7,1,3,6,1.0,EXATAS,NONE,3413251
18538,0,0,0,0,5.8,6.1,5.4,5.0,9,2,6,0.0,EXATAS,NONE,3413251
18539,0,0,0,0,6.9,6.8,6.6,5.8,2,2,5,1.0,HUMANAS,NONE,3413251
18540,0,0,0,0,7.0,6.2,5.4,5.9,16,0,1,1.0,EXATAS,NONE,3413251
18541,0,0,0,0,5.1,5.8,5.9,5.1,4,5,3,0.0,DIFICULDADE,NONE,3413251
18542,0,0,0,0,8.0,8.4,9.7,7.5,12,6,1,0.0,EXCELENTE,NONE,3413251
18543,0,0,0,0,6.9,6.4,6.1,6.466666666666666,11,7,1,0.0,EXATAS,NONE,3413251
18544,0,0,1,3,5.0,4.6,0.0,0.0,7,3,2,1.0,DIFICULDADE,NONE,3413251
18545,0,0,0,0,7.2,6.8,8.2,7.7,4,0,8,1.0,MUITO_BOM,NONE,3413251
18546,0,0,0,0,6.5,6.1,6.5,5.6,12,7,3,1.0,EXATAS,NONE,3413251
18547,0,0,0,0,4.7,4.1,5.6,4.8,6,6,2,0.0,DIFICULDADE,NONE,3413251
18548,0,0,0,0,6.6,7.0,7.4,7.0,4,2,6,1.0,HUMANAS,NONE,3413251
18549,1,1,1,1,0.0,0.0,0.0,0.0,4,5,1,1.0,DIFICULDADE,NONE,3413251
18550,0,0,0,0,8.0,8.6,10.5,7.9,13,7,1,1.0,EXCELENTE,NONE,3413251
18551,0,0,0,0,4.2,4.6,4.8,5.2,5,3,5,0.0,DIFICULDADE,NONE,3413251
18552,0,0,0,0,5.8,5.5,6.3,7.3,8,2,6,1.0,EXATAS,NONE,3413251
18553,0,0,0,0,5.9,5.4,5.3,5.5,5,1,7,1.0,DIFICULDADE,NONE,3413251
18554,0,0,1,1,6.3,6.6,0.0,0.0,3,4,3,1.0,DIFICULDADE,NONE,3413251
18555,0,0,0,0,6.3,6.2,5.4,5.966666666666668,3,0,8,0.0,EXATAS,NONE,3413251
18556,0,0,0,0,7.1,7.4,7.6,7.3,1,5,3,0.0,MUITO_BOM,NONE,3413251
18557,0,0,0,0,6.5,6.1,7.2,4.8,2,2,3,1.0,DIFICULDADE,NONE,3413251
18558,0,0,0,0,6.5,6.9,5.3,4.5,2,0,8,0.0,DIFICULDADE,NONE,3413251
18559,0,0,0,0,7.2,7.4,8.7,6.7,4,0,8,0.0,HUMANAS,NONE,3413251
18560,1,1,1,1,0.0,0.0,0.0,0.0,3,2,2,1.0,DIFICULDADE,NONE,3413251
18561,0,0,0,0,6.9,6.0,5.0,6.3,3,4,4,1.0,EXATAS,NONE,3413251
18562,0,0,0,0,7.2,6.8,7.8,4.8,4,0,3,0.0,HUMANAS,NONE,3413251
18563,0,0,0,0,6.5,6.2,5.1,5.8,1,1,6,0.0,EXATAS,NONE,3413251
18564,0,0,0,0,6.8,6.7,5.0,6.1,4,4,3,1.0,EXATAS,NONE,3413251
18565,0,0,0,0,6.6,6.4,6.2,5.0,2,2,6,1.0,EXATAS,NONE,3413251
18566,1,1,3,3,0.0,0.0,0.0,0.0,6,5,3,1.0,DIFICULDADE,NONE,3413251
18567,0,0,1,1,6.4,6.8,0.0,4.3999999999999995,3,0,4,1.0,DIFICULDADE,NONE,3413251
18568,0,0,0,0,5.6,5.4,5.7,4.4,2,2,4,0.0,DIFICULDADE,NONE,3413251
18569,0,0,0,0,5.9,6.5,5.3,5.3,8,0,3,1.0,EXATAS,NONE,3413251
18570,0,0,0,0,5.9,5.2,6.0,5.6,1,0,3,1.0,EXATAS,NONE,3413251
18571,0,0,0,0,6.3,5.9,7.3,5.4,5,2,3,1.0,HUMANAS,NONE,3413251
18572,0,0,0,0,7.4,7.9,6.9,7.1,11,7,1,1.0,HUMANAS,NONE,3413251
18573,0,0,0,0,6.7,6.3,4.9,6.2,2,3,4,1.0,EXATAS,NONE,3413251
18574,0,0,0,0,6.0,5.7,6.2,4.7,5,5,3,1.0,EXATAS,NONE,3413251
18575,0,0,0,0,6.7,5.6,6.0,5.2,7,4,4,0.0,EXATAS,NONE,3413251
18576,0,0,0,0,5.8,7.1,8.6,6.9,5,3,3,1.0,HUMANAS,NONE,3413251
18577,0,0,0,0,6.2,6.8,5.5,6.166666666666667,2,0,4,1.0,EXATAS,NONE,3413251
18578,0,0,0,0,6.0,6.8,5.3,5.6,4,5,3,0.0,DIFICULDADE,NONE,3413251
18579,0,0,0,0,6.6,6.3,6.9,6.599999999999999,3,0,4,1.0,HUMANAS,NONE,3413251
18580,0,0,0,0,4.6,6.0,5.4,5.333333333333333,0,2,6,1.0,DIFICULDADE,NONE,3413251
18581,0,0,0,0,7.2,5.9,6.9,6.6,5,5,5,1.0,HUMANAS,NONE,3413251
18582,3,3,1,1,0.0,0.0,0.0,0.0,4,2,6,1.0,DIFICULDADE,NONE,3413251
18583,0,0,1,1,5.3,5.1,0.0,0.0,20,6,3,1.0,DIFICULDADE,NONE,3413251
18584,1,3,1,1,0.0,0.0,0.0,0.0,17,5,4,1.0,DIFICULDADE,NONE,3413251
18585,0,0,0,0,5.6,6.3,6.4,5.0,3,1,4,0.0,EXATAS,NONE,3413251
18586,0,0,0,0,6.3,5.7,5.2,5.733333333333333,12,5,6,1.0,EXATAS,NONE,3413251
18587,1,3,1,1,0.0,0.0,0.0,0.0,5,0,3,1.0,DIFICULDADE,NONE,3413251
18588,1,1,1,1,0.0,0.0,0.0,0.0,14,6,2,0.0,DIFICULDADE,NONE,3413251
18589,0,0,0,0,5.8,5.6,5.1,4.2,3,4,4,1.0,DIFICULDADE,NONE,3413251
18590,0,0,0,0,6.1,6.3,4.6,4.9,2,2,5,1.0,EXATAS,NONE,3413251
18591,0,0,0,0,7.6,7.2,7.7,7.2,2,4,3,0.0,MUITO_BOM,NONE,3413251
18592,0,0,0,0,6.6,6.7,5.2,6.5,2,5,3,1.0,EXATAS,NONE,3413251
18593,0,0,0,0,4.6,4.4,5.2,4.733333333333333,2,3,4,1.0,EXATAS,NONE,3413251
18594,1,1,1,1,0.0,0.0,0.0,0.0,7,4,4,1.0,DIFICULDADE,NONE,3413251
18595,0,0,0,0,7.6,7.0,5.5,6.5,2,4,2,1.0,EXATAS,NONE,3413251
18596,0,0,0,0,4.7,4.8,5.3,4.5,4,2,5,0.0,DIFICULDADE,NONE,3413251
18597,0,0,0,0,6.1,6.7,6.3,4.8,5,5,3,1.0,EXATAS,NONE,3413251
18598,0,0,0,0,6.1,5.9,4.7,6.0,5,3,6,1.0,EXATAS,NONE,3413251
18599,0,0,0,0,6.8,7.3,7.6,5.2,8,5,2,1.0,HUMANAS,NONE,3413251
18600,0,0,1,1,7.4,7.0,0.0,0.0,3,1,6,1.0,DIFICULDADE,NONE,3413251
18601,0,0,0,0,7.0,7.4,8.7,6.7,11,5,3,0.0,EXCELENTE,NONE,3413251
18602,0,0,0,0,4.5,4.5,6.1,5.5,4,6,3,1.0,DIFICULDADE,NONE,3413251
18603,0,0,0,0,6.3,6.4,5.7,5.2,3,0,4,1.0,EXATAS,NONE,3413251
18604,0,0,0,0,6.3,4.4,5.1,4.6,12,0,5,1.0,EXATAS,NONE,3413251
18605,1,1,1,1,0.0,0.0,0.0,0.0,3,0,6,1.0,DIFICULDADE,NONE,3413251
18606,0,0,1,1,5.9,6.0,0.0,0.0,4,5,3,1.0,DIFICULDADE,NONE,3413251
18607,0,0,0,0,4.9,5.7,4.6,5.7,2,1,7,1.0,DIFICULDADE,NONE,3413251
18608,0,0,0,0,7.4,7.2,7.9,7.1,4,5,3,0.0,HUMANAS,NONE,3413251
18609,0,0,0,0,6.3,6.8,8.0,6.1,6,5,4,1.0,HUMANAS,NONE,3413251
18610,3,1,1,1,0.0,0.0,0.0,0.0,9,6,2,1.0,DIFICULDADE,NONE,3413251
18611,1,1,1,3,0.0,0.0,0.0,0.0,4,4,3,0.0,DIFICULDADE,NONE,3413251
18612,0,0,0,0,6.8,5.7,6.3,5.8,5,5,3,0.0,EXATAS,NONE,3413251
18613,1,1,1,3,0.0,0.0,0.0,0.0,3,2,3,0.0,DIFICULDADE,NONE,3413251
18614,0,0,0,0,5.4,5.1,5.3,5.266666666666667,5,2,3,1.0,EXATAS,NONE,3413251
18615,0,0,0,0,6.8,6.7,5.8,5.9,4,2,5,1.0,EXATAS,NONE,3413251
18616,0,0,1,1,6.7,5.7,0.0,0.0,5,1,8,1.0,EXATAS,NONE,3413251
18617,0,0,0,0,6.2,6.6,5.9,5.6,2,5,3,1.0,EXATAS,NONE,3413251
18618,0,0,0,0,6.4,4.2,5.8,5.9,16,0,6,1.0,EXATAS,NONE,3413251
18619,0,0,0,0,6.6,6.7,6.2,5.4,10,5,2,0.0,EXATAS,NONE,3413251
18620,1,1,1,3,0.0,0.0,0.0,0.0,9,2,6,1.0,DIFICULDADE,NONE,3413251
18621,1,3,1,1,0.0,0.0,0.0,0.0,5,2,6,1.0,DIFICULDADE,NONE,3413251
18622,0,0,0,0,6.8,6.7,7.1,6.2,5,3,5,1.0,HUMANAS,NONE,3413251
18623,0,0,0,0,6.5,7.3,6.4,6.2,4,2,6,1.0,EXATAS,NONE,3413251
18624,0,0,0,0,7.0,7.1,6.0,6.7,17,5,3,1.0,EXATAS,NONE,3413251
18625,0,0,0,0,6.2,6.5,5.2,5.8,3,4,4,1.0,EXATAS,NONE,3413251
18626,3,1,1,1,0.0,0.0,0.0,0.0,5,2,3,1.0,DIFICULDADE,NONE,3413251
18627,0,0,0,0,6.2,6.7,6.2,6.3,8,3,3,0.0,EXATAS,NONE,3413251
18628,0,0,0,0,6.4,6.7,5.2,6.6,5,2,6,1.0,EXATAS,NONE,3413251
18629,0,0,0,0,6.4,5.9,7.5,6.9,3,5,2,1.0,HUMANAS,NONE,3413251
18630,0,0,0,0,5.3,5.5,6.0,5.6000000000000005,14,7,1,0.0,EXATAS,NONE,3413251
18631,1,1,1,1,0.0,0.0,0.0,0.0,8,3,5,1.0,DIFICULDADE,NONE,3413251
18632,0,0,0,0,6.5,6.0,4.6,6.1,1,0,7,1.0,EXATAS,NONE,3413251
18633,0,0,0,0,6.9,7.3,9.1,7.1,24,6,2,0.0,HUMANAS,NONE,3413251
18634,1,3,1,1,0.0,0.0,0.0,0.0,8,4,2,0.0,DIFICULDADE,NONE,3413251
18635,0,0,0,0,6.3,6.8,4.9,5.3,3,5,5,1.0,EXATAS,NONE,3413251
18636,0,0,0,0,5.1,5.4,5.7,5.7,5,2,8,1.0,EXATAS,NONE,3413251
18637,0,0,0,0,6.8,7.3,7.2,6.0,6,2,3,0.0,MUITO_BOM,NONE,3413251
18638,0,0,0,0,7.3,6.4,5.0,6.5,13,6,1,1.0,EXATAS,NONE,3413251
18639,0,0,0,0,5.2,4.8,5.2,5.5,2,2,3,0.0,DIFICULDADE,NONE,3413251
18640,0,0,0,0,5.7,5.6,5.6,4.8,3,3,6,1.0,EXATAS,NONE,3413251
18641,0,0,0,0,7.7,9.0,10.2,8.966666666666667,13,2,3,0.0,HUMANAS,NONE,3413251
18642,0,0,0,0,6.5,7.0,6.9,6.8,5,5,4,1.0,DIFICULDADE,NONE,3413251
18643,0,0,0,0,5.3,5.0,5.1,4.4,3,2,6,0.0,DIFICULDADE,NONE,3413251
18644,0,0,0,0,6.4,6.1,6.6,5.9,2,2,6,0.0,DIFICULDADE,NONE,3413251
18645,1,1,1,3,0.0,0.0,0.0,0.0,1,1,6,1.0,DIFICULDADE,NONE,3413251
18646,0,0,0,0,6.7,5.1,6.5,4.9,5,4,3,1.0,DIFICULDADE,NONE,3413251
18647,1,1,1,1,0.0,0.0,0.0,0.0,5,0,6,1.0,DIFICULDADE,NONE,3413251
18648,0,0,3,1,6.7,6.4,0.0,4.366666666666667,5,4,4,1.0,DIFICULDADE,NONE,3413251
18649,0,0,0,0,7.3,6.9,5.5,6.566666666666666,8,5,3,0.0,EXATAS,NONE,3413251
18650,0,0,1,1,5.5,4.6,0.0,0.0,2,3,3,1.0,DIFICULDADE,NONE,3413251
18651,0,0,0,0,7.8,9.0,9.2,7.9,16,2,3,1.0,EXCELENTE,NONE,3413251
18652,0,0,0,0,7.0,7.1,7.7,6.4,8,7,3,1.0,HUMANAS,NONE,3413251
18653,0,0,0,0,6.3,5.2,4.7,4.7,8,3,3,0.0,EXATAS,NONE,3413251
18654,0,0,0,0,6.3,7.0,7.5,5.0,7,5,4,1.0,HUMANAS,NONE,3413251
18655,0,0,0,0,6.0,6.3,6.8,6.366666666666667,11,6,3,1.0,HUMANAS,NONE,3413251
18656,0,0,0,0,6.6,5.7,6.4,5.2,5,5,3,1.0,EXATAS,NONE,3413251
18657,0,0,0,0,7.2,7.0,6.9,7.033333333333334,5,2,7,1.0,HUMANAS,NONE,3413251
18658,0,0,0,0,6.9,6.8,6.7,5.9,10,5,2,1.0,HUMANAS,NONE,3413251
18659,0,0,0,0,6.6,6.0,5.5,5.7,2,3,5,1.0,EXATAS,NONE,3413251
18660,3,1,3,1,0.0,0.0,0.0,0.0,2,2,3,1.0,DIFICULDADE,NONE,3413251
18661,0,0,0,0,7.1,7.2,7.9,5.5,13,4,4,1.0,HUMANAS,NONE,3413251
18662,1,3,3,1,0.0,0.0,0.0,0.0,9,5,3,1.0,DIFICULDADE,NONE,3413251
18663,0,0,0,0,7.3,7.2,7.5,6.5,9,5,3,0.0,HUMANAS,NONE,3413251
18664,0,0,0,0,5.5,5.4,5.3,5.4,5,1,7,1.0,EXATAS,NONE,3413251
18665,0,0,0,0,7.1,7.2,5.1,6.0,11,0,1,0.0,EXATAS,NONE,3413251
18666,0,0,0,0,6.0,6.7,5.2,5.0,8,6,2,0.0,EXATAS,NONE,3413251
18667,0,0,1,1,6.8,6.8,0.0,0.0,18,5,1,1.0,EXATAS,NONE,3413251
18668,1,1,1,1,0.0,0.0,0.0,0.0,2,3,2,1.0,DIFICULDADE,NONE,3413251
18669,0,0,0,0,7.2,6.9,6.7,5.0,2,5,5,1.0,HUMANAS,NONE,3413251
18670,0,0,0,0,4.1,5.7,5.9,5.233333333333333,4,2,8,1.0,EXATAS,NONE,3413251
18671,0,0,0,0,6.6,6.2,8.1,6.966666666666666,7,3,4,1.0,HUMANAS,NONE,3413251
18672,0,0,0,0,7.2,7.1,5.7,6.0,2,2,6,1.0,EXATAS,NONE,3413251
18673,0,0,0,0,6.2,6.4,5.6,5.9,5,2,6,0.0,DIFICULDADE,NONE,3413251
18674,1,3,1,1,0.0,0.0,0.0,0.0,3,5,5,1.0,DIFICULDADE,NONE,3413251
18675,0,0,0,0,6.7,7.4,5.4,6.7,9,5,3,1.0,EXATAS,NONE,3413251
18676,0,0,0,0,6.5,5.8,5.4,5.2,7,2,3,1.0,EXATAS,NONE,3413251
18677,0,0,0,0,4.9,5.6,6.8,4.6,1,3,3,1.0,HUMANAS,NONE,3413251
18678,0,0,0,0,5.8,5.1,7.0,5.3,2,2,6,1.0,DIFICULDADE,NONE,3413251
18679,0,0,0,0,5.6,4.7,4.6,5.1,2,1,6,1.0,DIFICULDADE,NONE,3413251
18680,0,0,0,0,4.8,6.6,5.4,6.2,5,2,6,0.0,EXATAS,NONE,3413251
18681,0,0,0,0,8.1,8.6,8.1,6.9,13,5,1,1.0,MUITO_BOM,NONE,3413251
18682,0,0,0,0,5.9,6.7,6.4,5.5,15,3,3,0.0,EXATAS,NONE,3413251
18683,0,0,0,0,7.2,7.1,7.3,7.199999999999999,7,5,3,1.0,HUMANAS,NONE,3413251
18684,0,0,0,0,6.3,6.2,5.5,5.9,6,5,3,0.0,EXATAS,NONE,3413251
18685,3,3,1,1,0.0,0.0,0.0,0.0,4,0,3,0.0,DIFICULDADE,NONE,3413251
18686,1,1,3,1,0.0,0.0,0.0,0.0,3,2,5,1.0,DIFICULDADE,NONE,3413251
18687,0,0,0,0,6.4,6.0,4.6,6.3,9,3,4,1.0,EXATAS,NONE,3413251
18688,0,0,0,0,6.7,6.7,8.1,5.8,5,1,6,1.0,HUMANAS,NONE,3413251
18689,0,0,0,0,6.6,6.4,6.5,6.2,2,4,8,1.0,DIFICULDADE,NONE,3413251
18690,0,0,0,0,7.3,7.5,8.2,6.8,17,5,1,1.0,HUMANAS,NONE,3413251
18691,0,0,0,0,8.1,8.5,10.3,8.4,25,7,2,0.0,EXCELENTE,NONE,3413251
18692,1,1,1,1,0.0,0.0,0.0,0.0,3,5,2,0.0,DIFICULDADE,NONE,3413251
18693,0,0,0,0,7.8,7.9,7.7,6.5,9,4,2,1.0,HUMANAS,NONE,3413251
18694,0,0,0,0,6.0,5.6,5.3,5.0,11,1,7,1.0,EXATAS,NONE,3413251
18695,1,1,3,1,0.0,0.0,0.0,0.0,4,4,5,1.0,DIFICULDADE,NONE,3413251
18696,1,1,1,3,0.0,0.0,0.0,0.0,5,2,6,1.0,DIFICULDADE,NONE,3413251
18697,1,3,3,1,0.0,0.0,0.0,0.0,6,2,5,1.0,DIFICULDADE,NONE,3413251
18698,0,0,0,0,6.8,5.7,5.0,5.6,9,0,5,1.0,DIFICULDADE,NONE,3413251
18699,0,0,0,0,6.4,6.2,6.6,5.8,2,5,3,1.0,HUMANAS,NONE,3413251
18700,0,0,0,0,8.0,4.8,6.2,5.1,4,5,2,0.0,EXATAS,NONE,3413251
18701,0,0,0,0,7.3,8.0,8.2,7.833333333333333,12,5,2,1.0,MUITO_BOM,NONE,3413251
18702,0,0,0,0,5.4,4.2,5.3,6.9,3,5,2,1.0,EXATAS,NONE,3413251
18703,0,0,0,0,6.9,6.4,5.0,6.1000000000000005,2,3,6,0.0,EXATAS,NONE,3413251
18704,0,0,0,0,6.3,5.7,5.0,4.5,3,3,6,1.0,DIFICULDADE,NONE,3413251
18705,3,1,1,1,0.0,0.0,0.0,0.0,5,2,6,1.0,DIFICULDADE,NONE,3413251
18706,0,0,0,0,6.1,6.8,5.1,6.9,1,0,3,1.0,EXATAS,NONE,3413251
18707,0,0,0,0,6.3,5.8,6.4,5.0,19,5,1,1.0,EXATAS,NONE,3413251
18708,0,0,0,0,6.7,7.1,5.8,5.7,2,5,6,1.0,EXATAS,NONE,3413251
18709,1,1,1,1,0.0,0.0,0.0,0.0,5,4,3,1.0,DIFICULDADE,NONE,3413251
18710,1,1,1,1,0.0,0.0,0.0,0.0,8,5,2,0.0,DIFICULDADE,NONE,3413251
18711,0,0,0,0,6.5,6.6,5.4,5.7,1,2,6,0.0,EXATAS,NONE,3413251
18712,0,0,0,0,7.3,7.4,6.7,7.5,13,2,5,1.0,HUMANAS,NONE,3413251
18713,0,0,0,0,7.5,6.7,8.0,7.3999999999999995,12,5,6,1.0,MUITO_BOM,NONE,3413251
18714,0,0,0,0,6.8,6.9,7.5,6.4,12,5,3,0.0,HUMANAS,NONE,3413251
18715,0,0,0,0,6.1,5.5,4.6,5.8,13,5,4,0.0,DIFICULDADE,NONE,3413251
18716,1,3,1,3,0.0,0.0,0.0,0.0,2,5,3,0.0,DIFICULDADE,NONE,3413251
18717,0,0,0,0,6.4,6.7,6.8,5.9,7,5,3,1.0,HUMANAS,NONE,3413251
18718,0,0,0,0,7.0,7.3,6.1,6.5,2,0,6,1.0,EXATAS,NONE,3413251
18719,0,0,0,0,7.5,8.0,9.0,8.2,16,7,1,0.0,EXCELENTE,NONE,3413251
18720,0,0,0,0,4.8,6.0,6.0,5.4,3,3,5,1.0,DIFICULDADE,NONE,3413251
18721,1,1,1,1,0.0,0.0,0.0,0.0,12,4,5,1.0,DIFICULDADE,NONE,3413251
18722,0,0,1,1,5.3,5.2,0.0,0.0,0,1,7,1.0,DIFICULDADE,NONE,3413251
18723,0,0,0,0,6.1,6.7,6.8,5.3,9,5,3,1.0,HUMANAS,NONE,3413251
18724,0,0,0,0,5.7,6.2,5.5,5.3,8,5,3,0.0,EXATAS,NONE,3413251
18725,0,0,0,0,6.8,6.7,5.7,5.9,5,5,3,1.0,EXATAS,NONE,3413251
18726,0,0,0,0,6.2,5.9,7.1,6.2,13,3,3,1.0,HUMANAS,NONE,3413251
18727,0,0,0,0,7.2,5.9,9.3,6.8,19,0,3,0.0,MUITO_BOM,NONE,3413251
18728,0,0,0,0,6.7,7.2,7.2,5.7,4,3,5,1.0,HUMANAS,NONE,3413251
18729,3,1,1,1,0.0,0.0,0.0,0.0,2,1,7,0.0,DIFICULDADE,NONE,3413251
18730,0,0,3,1,6.2,5.3,0.0,0.0,3,2,2,1.0,DIFICULDADE,NONE,3413251
18731,0,0,0,0,7.1,7.1,6.4,6.2,3,3,4,1.0,EXATAS,NONE,3413251
18732,0,0,0,0,5.7,4.6,5.7,4.9,3,3,5,1.0,DIFICULDADE,NONE,3413251
18733,1,1,1,1,0.0,0.0,0.0,0.0,5,2,2,1.0,DIFICULDADE,NONE,3413251
18734,1,3,3,1,0.0,0.0,0.0,0.0,5,3,5,1.0,DIFICULDADE,NONE,3413251
18735,0,0,0,0,7.0,6.8,5.8,6.5,4,1,7,1.0,EXATAS,NONE,3413251
18736,0,0,0,0,6.4,5.4,6.0,5.7,2,1,4,1.0,EXATAS,NONE,3413251
18737,0,0,0,0,6.0,6.7,7.0,6.566666666666666,5,6,2,1.0,HUMANAS,NONE,3413251
18738,0,0,0,0,6.1,6.1,6.8,5.6,5,0,3,1.0,DIFICULDADE,NONE,3413251
18739,0,0,0,0,4.1,4.3,5.0,4.4,5,2,3,1.0,DIFICULDADE,NONE,3413251
18740,0,0,0,0,6.0,4.6,5.5,5.1,6,2,5,1.0,EXATAS,NONE,3413251
18741,0,0,0,0,5.0,5.8,5.1,5.8,5,0,5,0.0,DIFICULDADE,NONE,3413251
18742,1,1,1,1,0.0,0.0,0.0,0.0,4,0,6,1.0,DIFICULDADE,NONE,3413251
18743,1,3,1,1,0.0,0.0,0.0,0.0,2,4,4,0.0,DIFICULDADE,NONE,3413251
18744,3,1,1,1,0.0,0.0,0.0,0.0,20,5,3,1.0,DIFICULDADE,NONE,3413251
18745,1,3,1,1,0.0,0.0,0.0,0.0,15,2,4,1.0,DIFICULDADE,NONE,3413251
18746,0,0,0,0,5.0,5.5,5.0,4.7,2,5,6,1.0,DIFICULDADE,NONE,3413251
18747,0,0,0,0,6.3,5.6,6.9,6.266666666666667,12,5,3,1.0,HUMANAS,NONE,3413251
18748,0,0,0,0,6.7,6.7,5.5,6.2,8,5,3,1.0,EXATAS,NONE,3413251
18749,0,0,0,0,6.1,5.8,5.0,5.9,6,5,4,1.0,EXATAS,NONE,3413251
18750,1,1,1,1,0.0,0.0,0.0,0.0,3,3,3,1.0,DIFICULDADE,NONE,3413251
18751,0,0,0,0,7.1,6.6,6.3,6.7,2,2,4,1.0,EXATAS,NONE,3413251
18752,1,1,1,1,0.0,0.0,0.0,0.0,2,2,6,1.0,DIFICULDADE,NONE,3413251
18753,0,0,0,0,6.5,6.0,4.6,6.1,3,2,5,1.0,DIFICULDADE,NONE,3413251
18754,1,1,1,3,0.0,0.0,0.0,0.0,5,3,5,0.0,DIFICULDADE,NONE,3413251
18755,0,0,0,0,6.0,6.6,7.9,5.6,4,5,5,1.0,HUMANAS,NONE,3413251
18756,0,0,0,0,5.3,4.9,6.1,4.7,11,2,3,1.0,EXATAS,NONE,3413251
18757,0,0,0,0,7.3,6.5,7.7,7.166666666666667,5,5,2,1.0,MUITO_BOM,NONE,3413251
18758,0,0,1,1,5.0,4.9,0.0,0.0,2,2,5,1.0,DIFICULDADE,NONE,3413251
18759,0,0,0,0,5.9,6.2,5.9,6.0,3,2,3,1.0,EXATAS,NONE,3413251
18760,0,0,0,0,6.2,5.9,5.7,5.9,9,1,3,1.0,DIFICULDADE,NONE,3413251
18761,1,1,1,1,0.0,0.0,0.0,0.0,3,5,4,1.0,DIFICULDADE,NONE,3413251
18762,0,0,0,0,6.6,6.8,5.1,5.6,4,3,3,1.0,EXATAS,NONE,3413251
18763,0,0,0,0,6.4,5.7,5.0,5.2,4,5,5,1.0,EXATAS,NONE,3413251
18764,0,0,0,0,7.1,5.9,7.8,6.933333333333333,12,5,1,1.0,HUMANAS,NONE,3413251
18765,0,0,0,0,7.3,6.9,5.4,6.1,4,0,5,0.0,EXATAS,NONE,3413251
18766,0,0,0,0,5.9,5.1,5.4,4.3,3,2,6,1.0,DIFICULDADE,NONE,3413251
18767,0,0,0,0,6.1,5.1,5.4,6.5,9,4,4,1.0,EXATAS,NONE,3413251
18768,0,0,0,0,6.0,4.7,7.1,5.933333333333334,3,2,5,1.0,HUMANAS,NONE,3413251
18769,0,0,0,0,5.3,5.5,5.8,5.8,6,2,4,1.0,EXATAS,NONE,3413251
18770,0,0,0,0,6.8,6.8,6.7,6.5,8,4,1,0.0,HUMANAS,NONE,3413251
18771,0,0,0,0,5.1,5.1,5.4,5.0,5,2,3,1.0,DIFICULDADE,NONE,3413251
18772,0,0,0,0,6.4,6.7,5.2,6.1000000000000005,4,2,6,1.0,EXATAS,NONE,3413251
